time,AT_windspeed,AT_temperature,CH_windspeed,CH_temperature,DE_windspeed,DE_temperature,NL_windspeed,NL_temperature,PL_windspeed,PL_temperature
2008-01-10T20:00:00Z,2.88,-2.409,3.37,-0.883,7.083883,3.544,11,8.189,6.29,-0.824
2008-01-10T21:00:00Z,2.83,-2.506,3.5,-1.025,7.124986,3.528,10.68,8.376,6.24,-0.919
2008-01-10T22:00:00Z,2.77,-2.617,3.59,-1.029,7.061118,3.543,10.28,8.525,6.25,-0.988
2008-01-10T23:00:00Z,2.7,-2.718,3.63,-0.975,6.975515,3.584,9.79,8.568,6.33,-1.077
2008-01-11T00:00:00Z,2.63,-2.82,3.59,-0.983,6.8929,3.629,9.28,8.56,6.39,-1.157
2008-01-11T01:00:00Z,2.6,-2.952,3.48,-1.052,6.803465,3.656,8.76,8.548,6.5,-1.17
2008-01-11T02:00:00Z,2.57,-3.093,3.42,-1.103,6.700434,3.665,8.29,8.508,6.57,-1.131
2008-01-11T03:00:00Z,2.58,-3.238,3.3,-1.21,6.565982,3.58,7.82,8.447,6.68,-1.126
2008-01-11T04:00:00Z,2.67,-3.433,3.29,-1.414,6.454057,3.47,7.8,8.385,6.75,-1.189
2008-01-11T05:00:00Z,2.78,-3.607,3.43,-1.626,6.370652,3.349,7.88,8.244,6.83,-1.229
2008-01-11T06:00:00Z,2.89,-3.661,3.58,-1.725,6.31845,3.253,8.02,8.081,6.85,-1.258
2008-01-11T07:00:00Z,3.13,-2.942,3.69,-1.394,6.315526,3.308,8.32,7.894,7.09,-0.793
2008-01-11T08:00:00Z,3.36,-1.372,3.88,0.636,6.455533,4.06,8.59,7.772,7.19,0.148
2008-01-11T09:00:00Z,3.6,0.056,4.36,2.561,6.522756,5.036,8.66,7.828,7.05,1.166
2008-01-11T10:00:00Z,3.82,1.259,4.6,3.937,6.50828,6.12,8.65,8.208,6.86,2.005
2008-01-11T11:00:00Z,3.9,2.049,4.51,4.957,6.550676,7.141,8.66,8.705,6.6,2.506
2008-01-11T12:00:00Z,3.83,2.329,3.84,5.448,6.418745,7.713,8.11,8.942,6.23,2.593
2008-01-11T13:00:00Z,3.6,2.019,3.32,5.171,6.169968,7.597,7.6,9.027,5.88,2.143
2008-01-11T14:00:00Z,3.49,0.889,3.2,3.699,6.035937,6.675,7.38,9.033,5.68,1.138
2008-01-11T15:00:00Z,3.69,-0.208,3.65,1.57,6.168493,5.512,7.76,8.927,5.95,0.556
2008-01-11T16:00:00Z,3.97,-0.228,3.86,0.564,6.383641,5.057,7.87,8.864,6.09,0.315
2008-01-11T17:00:00Z,4.08,-0.231,4.07,0.37,6.566648,4.754,7.87,8.863,6.01,0.053
2008-01-11T18:00:00Z,4.25,-0.159,4.28,0.309,6.694045,4.501,7.98,8.915,6.01,-0.139
2008-01-11T19:00:00Z,4.31,-0.059,4.35,0.218,6.83009,4.312,8.05,8.961,5.96,-0.299
2008-01-11T20:00:00Z,4.4,0.065,4.22,0.037,6.840121,4.133,7.85,8.797,5.89,-0.446
2008-01-11T21:00:00Z,4.38,0.245,3.97,-0.111,6.867413,4.007,7.54,8.411,5.75,-0.572
2008-01-11T22:00:00Z,4.38,0.405,3.6,-0.137,6.456786,3.778,7.16,7.891,5.73,-0.603
2008-01-11T23:00:00Z,4.41,0.554,3.04,-0.113,6.030647,3.513,6.87,7.381,5.71,-0.612
2008-01-12T00:00:00Z,4.36,0.699,2.72,-0.299,5.827547,3.33,6.75,6.851,5.78,-0.595
2008-01-12T01:00:00Z,4.28,0.832,2.51,-0.474,5.667577,3.147,6.78,6.446,5.86,-0.519
2008-01-12T02:00:00Z,4.12,0.942,2.47,-0.68,5.418574,2.919,6.66,6.132,5.87,-0.425
2008-01-12T03:00:00Z,3.98,0.989,2.43,-0.865,5.391904,2.615,6.82,5.948,6,-0.311
2008-01-12T04:00:00Z,3.89,1.048,2.51,-0.952,5.526244,2.379,6.99,5.89,6.2,-0.176
2008-01-12T05:00:00Z,3.73,1.004,2.47,-1.06,5.837029,2.287,7.06,5.845,6.36,-0.046
2008-01-12T06:00:00Z,3.7,0.923,2.29,-1.21,5.9556,2.26,7.4,5.923,6.39,0.023
2008-01-12T07:00:00Z,3.76,1.263,2.27,-1.269,5.977507,2.321,7.88,5.994,6.61,0.513
2008-01-12T08:00:00Z,3.65,2.158,2.47,-0.828,6.275424,3.069,8.55,6.057,6.66,1.403
2008-01-12T09:00:00Z,3.64,3.168,2.68,-0.436,6.319708,3.843,8.96,6.179,6.43,2.249
2008-01-12T10:00:00Z,3.65,4.147,2.95,-0.121,6.487554,4.535,9.11,6.345,6.26,2.983
2008-01-12T11:00:00Z,3.56,4.885,3.37,0.042,6.845267,4.971,8.94,6.547,6.14,3.471
2008-01-12T12:00:00Z,3.31,4.997,3.36,0.025,6.818314,5.024,8.59,6.696,5.85,3.511
2008-01-12T13:00:00Z,3,4.228,2.96,-0.064,6.331376,4.711,8.02,6.654,5.46,2.889
2008-01-12T14:00:00Z,2.74,2.789,2.47,-0.345,5.869987,4.018,6.99,6.122,5.33,1.789
2008-01-12T15:00:00Z,2.54,1.477,2.23,-0.999,5.47311,3.126,5.72,4.754,5.54,1.327
2008-01-12T16:00:00Z,2.24,1.027,2.21,-1.481,5.328388,2.575,5.4,3.87,5.69,1.254
2008-01-12T17:00:00Z,1.89,0.842,2.2,-1.71,5.151537,2.097,5.39,3.677,5.74,1.147
2008-01-12T18:00:00Z,1.67,0.784,2.15,-1.883,4.957788,1.635,5.49,3.745,5.67,1.018
2008-01-12T19:00:00Z,1.69,0.583,2.07,-2.008,4.749622,1.191,5.6,3.849,5.62,0.954
2008-01-12T20:00:00Z,1.89,0.18,1.9,-2.162,4.562435,0.864,5.6,3.855,5.55,0.855
2008-01-12T21:00:00Z,1.93,0.021,1.7,-2.309,4.398608,0.627,5.56,3.737,5.49,0.739
2008-01-12T22:00:00Z,1.98,-0.107,1.6,-2.447,4.235073,0.411,5.79,3.644,5.37,0.642
2008-01-12T23:00:00Z,2.05,-0.216,1.54,-2.577,4.076534,0.2,6.14,3.617,5.3,0.57
2008-01-13T00:00:00Z,2.08,-0.216,1.49,-2.697,3.938101,0.075,6.41,3.597,5.12,0.463
2008-01-13T01:00:00Z,2.03,-0.242,1.56,-2.845,3.839461,-0.023,6.59,3.591,4.93,0.373
2008-01-13T02:00:00Z,1.98,-0.231,1.62,-3.08,3.744473,-0.159,7.01,3.582,4.78,0.28
2008-01-13T03:00:00Z,1.88,-0.275,1.76,-3.333,3.621936,-0.325,7.35,3.516,4.62,0.159
2008-01-13T04:00:00Z,1.79,-0.331,1.93,-3.574,3.590581,-0.482,7.71,3.456,4.43,0.059
2008-01-13T05:00:00Z,1.76,-0.424,2.08,-3.711,3.812668,-0.556,7.96,3.404,4.22,-0.048
2008-01-13T06:00:00Z,1.79,-0.551,2.07,-3.836,4.098477,-0.695,8.09,3.378,3.99,-0.144
2008-01-13T07:00:00Z,1.81,-0.223,2.18,-3.793,4.447977,-0.634,8.14,3.398,3.84,0.188
2008-01-13T08:00:00Z,2.04,0.702,2.47,-2.561,4.819071,0.263,8.22,3.731,3.64,0.872
2008-01-13T09:00:00Z,2.19,1.578,2.67,-0.763,4.930701,1.566,8.37,4.621,3.45,1.499
2008-01-13T10:00:00Z,2.23,2.428,2.89,0.62,5.078785,2.981,8.24,5.649,3.27,2.183
2008-01-13T11:00:00Z,2.25,3.107,2.94,1.431,5.173385,4.014,8.2,6.587,3.03,2.782
2008-01-13T12:00:00Z,2.17,3.382,2.77,1.93,4.975416,4.486,7.91,7.263,2.56,2.857
2008-01-13T13:00:00Z,1.85,2.941,2.51,2.059,4.436672,4.225,7.52,7.544,2.28,2.059
2008-01-13T14:00:00Z,1.82,1.633,1.96,1.567,3.815737,2.723,7.17,7.185,2.32,0.824
2008-01-13T15:00:00Z,2.02,0.268,1.91,-0.337,3.927174,0.583,6.95,6.199,2.46,0.114
2008-01-13T16:00:00Z,2.19,-0.162,2.22,-1.891,4.377954,0.018,7.22,5.37,2.64,-0.223
2008-01-13T17:00:00Z,2.34,-0.43,2.36,-2.545,4.587545,-0.175,7.48,4.631,2.82,-0.484
2008-01-13T18:00:00Z,2.43,-0.544,2.44,-2.859,4.726376,-0.361,7.65,3.88,3.09,-0.619
2008-01-13T19:00:00Z,2.5,-0.59,2.48,-2.902,4.787313,-0.537,7.59,3.11,3.4,-0.68
2008-01-13T20:00:00Z,2.5,-0.55,2.55,-3.066,4.770183,-0.7,7.51,2.401,3.63,-0.73
2008-01-13T21:00:00Z,2.45,-0.557,2.57,-3.148,4.81763,-0.818,7.72,1.815,3.7,-0.705
2008-01-13T22:00:00Z,2.46,-0.68,2.59,-3.182,4.929505,-0.861,7.89,1.34,3.85,-0.655
2008-01-13T23:00:00Z,2.51,-0.85,2.54,-3.261,5.054872,-0.884,7.97,0.928,3.99,-0.684
2008-01-14T00:00:00Z,2.55,-0.929,2.43,-3.26,5.169505,-0.891,8.02,0.684,4.09,-0.728
2008-01-14T01:00:00Z,2.61,-0.993,2.35,-3.32,5.267042,-0.895,8.04,0.635,4.22,-0.771
2008-01-14T02:00:00Z,2.64,-1.131,2.32,-3.39,5.373828,-0.928,8.02,0.803,4.37,-0.829
2008-01-14T03:00:00Z,2.72,-1.317,2.32,-3.323,5.495976,-0.898,7.95,1.176,4.51,-0.888
2008-01-14T04:00:00Z,2.8,-1.466,2.25,-3.03,5.610143,-0.832,8.1,1.73,4.67,-0.981
2008-01-14T05:00:00Z,2.88,-1.581,2.22,-2.682,5.673699,-0.753,8.27,2.284,4.8,-1.066
2008-01-14T06:00:00Z,2.99,-1.639,2.18,-2.305,5.682544,-0.633,8.46,2.725,4.93,-1.151
2008-01-14T07:00:00Z,3.22,-1.063,2.11,-1.803,5.707377,-0.299,8.84,3.18,5.26,-0.355
2008-01-14T08:00:00Z,3.44,0.234,2.01,-0.576,5.819997,0.735,9.18,3.975,5.26,0.973
2008-01-14T09:00:00Z,3.63,1.621,1.92,0.707,5.735182,1.883,9.28,4.841,5.11,2.098
2008-01-14T10:00:00Z,3.9,2.893,1.96,1.465,5.639599,2.922,9.4,5.621,5.07,3.087
2008-01-14T11:00:00Z,4.06,3.791,1.89,1.802,5.541491,3.675,9.9,6.399,4.95,3.746
2008-01-14T12:00:00Z,4.03,4.121,1.73,1.915,5.333937,3.974,10.42,7.054,4.61,3.778
2008-01-14T13:00:00Z,3.59,3.611,1.65,1.737,5.150928,3.707,10.39,7.381,4.34,2.766
2008-01-14T14:00:00Z,3.25,1.848,1.74,1.316,5.180628,2.933,10.16,7.35,4.57,1.046
2008-01-14T15:00:00Z,3.36,-0.16,1.87,0.79,5.362024,2.183,9.83,7.071,5,0.3
2008-01-14T16:00:00Z,3.41,-0.747,2.1,0.31,5.680327,2.006,9.73,6.915,5.25,0.151
2008-01-14T17:00:00Z,3.45,-1.001,2.3,0.053,5.878856,1.944,9.82,6.912,5.37,-0.032
2008-01-14T18:00:00Z,3.3,-1.12,2.4,-0.122,6.004501,1.948,9.95,6.984,5.4,-0.224
2008-01-14T19:00:00Z,3.28,-1.193,2.4,-0.202,6.099975,1.96,10.01,7.048,5.39,-0.386
2008-01-14T20:00:00Z,3.23,-1.346,2.44,-0.283,6.171984,1.998,10.01,7.12,5.39,-0.539
2008-01-14T21:00:00Z,3.13,-1.471,2.52,-0.354,6.219513,2.072,9.77,7.038,5.35,-0.66
2008-01-14T22:00:00Z,3.01,-1.601,2.52,-0.405,6.337561,2.181,9.73,6.858,5.3,-0.775
2008-01-14T23:00:00Z,3,-1.619,2.49,-0.499,6.40887,2.272,9.65,6.669,5.23,-0.877
2008-01-15T00:00:00Z,2.93,-1.654,2.51,-0.668,6.431822,2.347,9.56,6.581,5.15,-0.97
2008-01-15T01:00:00Z,2.9,-1.68,2.54,-0.925,6.354521,2.348,9.44,6.585,5.1,-1.025
2008-01-15T02:00:00Z,2.8,-1.774,2.57,-1.255,6.328536,2.31,9.44,6.527,5.09,-1.056
2008-01-15T03:00:00Z,2.67,-1.936,2.45,-1.509,6.245992,2.219,9.41,6.504,5.17,-1.121
2008-01-15T04:00:00Z,2.52,-2.054,2.43,-1.799,6.252643,2.173,9.59,6.559,5.25,-1.216
2008-01-15T05:00:00Z,2.4,-2.12,2.48,-2.226,6.381525,2.177,9.97,6.68,5.34,-1.29
2008-01-15T06:00:00Z,2.32,-2.187,2.65,-2.762,6.523758,2.178,10.33,6.803,5.46,-1.312
2008-01-15T07:00:00Z,2.35,-1.509,2.76,-2.837,6.740007,2.355,10.61,6.933,5.79,-0.649
2008-01-15T08:00:00Z,2.43,0.215,2.67,-0.784,7.179001,3.312,11.2,7.195,6.06,0.436
2008-01-15T09:00:00Z,2.57,1.87,3.12,1.034,7.45403,4.408,12.15,7.52,5.96,1.458
2008-01-15T10:00:00Z,2.81,3.187,3.32,1.938,7.682824,5.417,13.15,7.751,6.13,2.417
2008-01-15T11:00:00Z,3.12,4.03,3.28,2.625,8.054193,6.107,14.32,7.862,6.05,3.033
2008-01-15T12:00:00Z,3.38,4.276,3.03,2.941,8.254437,6.317,15.32,7.878,5.56,3.097
2008-01-15T13:00:00Z,3.44,3.765,2.98,2.758,8.228057,6.015,15.73,7.707,5.14,2.393
2008-01-15T14:00:00Z,3.48,2.076,3.02,1.82,8.43246,5.178,15.92,7.494,5.17,0.935
2008-01-15T15:00:00Z,3.96,0.309,3.21,0.55,8.82225,4.34,15.55,7.408,5.74,0.202
2008-01-15T16:00:00Z,4.38,0.063,3.38,-0.025,9.173018,4.096,15.08,7.375,6.13,-0.004
2008-01-15T17:00:00Z,4.62,-0.017,3.66,-0.034,9.374123,4.056,14.38,7.336,6.35,-0.229
2008-01-15T18:00:00Z,4.82,-0.1,3.76,0.026,9.54479,4.107,13.91,7.062,6.57,-0.356
2008-01-15T19:00:00Z,4.91,-0.157,4.04,0.137,9.608172,4.138,14.42,6.561,6.81,-0.435
2008-01-15T20:00:00Z,5.03,-0.252,4.48,0.224,9.633081,4.18,15.27,7.048,7.01,-0.462
2008-01-15T21:00:00Z,5.11,-0.345,4.85,0.317,9.637543,4.218,15.78,7.733,7.07,-0.471
2008-01-15T22:00:00Z,5.1,-0.401,5.53,0.706,9.433072,4.25,15.46,8.13,7.1,-0.449
2008-01-15T23:00:00Z,5.17,-0.379,5.52,0.782,9.227889,4.289,14.6,8.211,7.09,-0.429
2008-01-16T00:00:00Z,5.2,-0.29,4.97,0.603,8.991412,4.32,13.91,8.058,7.09,-0.407
2008-01-16T01:00:00Z,5.12,-0.206,4.04,0.282,8.841841,4.273,13.6,7.945,7.08,-0.415
2008-01-16T02:00:00Z,5.07,-0.063,3.5,0.012,8.536105,4.079,12.97,7.723,7.13,-0.405
2008-01-16T03:00:00Z,5,0.157,3,-0.278,8.21621,3.934,11.83,7.334,7.14,-0.402
2008-01-16T04:00:00Z,4.81,0.283,2.72,-0.392,8.003396,3.903,10.73,6.857,7.2,-0.407
2008-01-16T05:00:00Z,4.62,0.451,2.62,-0.393,7.664626,3.912,10.01,6.369,7.26,-0.404
2008-01-16T06:00:00Z,4.39,0.488,2.51,-0.315,7.327786,3.963,9.37,5.888,7.3,-0.387
2008-01-16T07:00:00Z,4.24,0.936,2.47,-0.068,6.918991,3.975,8.71,5.466,7.48,0.149
2008-01-16T08:00:00Z,4.11,1.992,2.32,0.708,6.742364,4.397,8.44,5.656,7.51,1.094
2008-01-16T09:00:00Z,4.2,3.106,2.16,1.491,6.645731,5.074,8.35,6.263,7.49,2.151
2008-01-16T10:00:00Z,4.22,4.075,2.07,2.05,6.591614,5.794,8.5,7.012,7.59,3.113
2008-01-16T11:00:00Z,3.99,4.688,1.92,2.375,6.499451,6.343,8.28,7.585,7.46,3.633
2008-01-16T12:00:00Z,3.71,4.939,1.64,2.384,6.108753,6.618,7.85,7.808,7.08,3.623
2008-01-16T13:00:00Z,3.46,4.592,1.48,2.26,5.453111,6.498,7.07,7.649,6.69,3.12
2008-01-16T14:00:00Z,3.48,3.641,1.58,1.745,4.59388,5.663,5.88,7.08,6.37,2.319
2008-01-16T15:00:00Z,3.41,2.512,1.99,0.569,4.127587,4.163,4.88,5.745,6.35,1.806
2008-01-16T16:00:00Z,3.27,1.96,2.21,-0.194,3.997704,3.43,4.83,5.089,6.36,1.613
2008-01-16T17:00:00Z,3.24,1.804,2.25,-0.402,3.861385,2.969,4.61,4.8,6.3,1.474
2008-01-16T18:00:00Z,3.13,1.748,2.27,-0.386,3.785587,2.582,4.3,4.477,6.12,1.359
2008-01-16T19:00:00Z,2.86,1.653,2.34,-0.392,3.716697,2.31,4.08,4.26,5.93,1.255
2008-01-16T20:00:00Z,2.63,1.554,2.47,-0.499,3.648811,2.117,3.85,4.217,5.62,1.143
2008-01-16T21:00:00Z,2.53,1.519,2.47,-0.423,3.604807,1.986,3.64,4.188,5.4,1.086
2008-01-16T22:00:00Z,2.4,1.528,2.47,-0.607,3.518988,1.79,3.45,4.143,5.07,0.942
2008-01-16T23:00:00Z,2.24,1.481,2.56,-0.834,3.431872,1.606,3.24,4.264,4.78,0.784
2008-01-17T00:00:00Z,2.13,1.387,2.7,-1.017,3.365692,1.491,3,4.481,4.48,0.621
2008-01-17T01:00:00Z,2.05,1.218,2.88,-1.151,3.309478,1.456,2.8,4.612,4.24,0.526
2008-01-17T02:00:00Z,2.03,0.991,2.89,-1.25,3.29917,1.488,2.72,4.613,4.09,0.53
2008-01-17T03:00:00Z,1.89,0.769,2.82,-1.333,3.351158,1.557,2.96,4.57,4.01,0.534
2008-01-17T04:00:00Z,1.79,0.575,2.81,-1.504,3.435157,1.564,3.37,4.533,3.99,0.517
2008-01-17T05:00:00Z,1.73,0.374,2.81,-1.693,3.557852,1.574,3.86,4.509,4.01,0.492
2008-01-17T06:00:00Z,1.63,0.218,2.85,-1.838,3.748982,1.574,4.5,4.499,4.03,0.485
2008-01-17T07:00:00Z,1.56,0.573,2.86,-1.644,3.980208,1.726,5.18,4.416,4.2,1.019
2008-01-17T08:00:00Z,1.5,1.268,2.81,0.174,4.461169,2.668,6,4.488,4.35,1.956
2008-01-17T09:00:00Z,1.53,1.997,3.2,1.743,4.715211,3.639,6.68,4.815,4.36,2.796
2008-01-17T10:00:00Z,1.53,2.631,3.45,2.722,4.933612,4.582,7.53,5.494,4.28,3.48
2008-01-17T11:00:00Z,1.44,3.078,3.71,3.272,5.374693,5.461,8.01,6.316,4.06,3.854
2008-01-17T12:00:00Z,1.26,3.275,3.56,3.545,5.543432,6.001,8.19,6.911,3.78,3.757
2008-01-17T13:00:00Z,1.14,3.103,3.12,3.33,5.294061,5.945,8.58,7.085,3.68,3.111
2008-01-17T14:00:00Z,1.2,2.346,2.61,2.288,5.130211,5.082,9.44,7.019,3.84,2.163
2008-01-17T15:00:00Z,1.57,1.276,2.63,0.706,5.419866,4.015,10.55,6.87,4.16,1.676
2008-01-17T16:00:00Z,1.86,0.72,2.7,-0.715,6.019998,3.702,11.69,6.806,4.38,1.486
2008-01-17T17:00:00Z,2.07,0.492,2.82,-1.336,6.632396,3.62,11.89,6.934,4.52,1.247
2008-01-17T18:00:00Z,2.15,0.309,3.21,-1.814,7.091089,3.572,11.3,7.229,4.62,1.059
2008-01-17T19:00:00Z,2.25,0.064,3.51,-1.88,7.444669,3.608,10.9,7.66,4.69,0.922
2008-01-17T20:00:00Z,2.41,-0.204,3.64,-1.376,7.65338,3.686,10.34,7.954,4.76,0.803
2008-01-17T21:00:00Z,2.58,-0.386,3.83,-0.592,7.859614,3.785,9.99,8.006,4.8,0.677
2008-01-17T22:00:00Z,2.83,-0.406,4.3,0.135,7.85347,3.919,9.81,7.937,4.81,0.554
2008-01-17T23:00:00Z,3.17,-0.259,4.99,0.784,7.767989,4.062,9.54,7.781,4.89,0.448
2008-01-18T00:00:00Z,3.38,-0.075,5.56,1.225,7.58963,4.086,9.28,7.521,4.98,0.4
2008-01-18T01:00:00Z,3.42,0.028,5.28,0.952,7.321778,4.156,8.9,7.246,5.09,0.374
2008-01-18T02:00:00Z,3.41,0.107,4.91,0.753,7.282701,4.318,8.6,7.087,5.26,0.399
2008-01-18T03:00:00Z,3.28,0.161,5.12,1.172,7.267594,4.493,8.5,7.039,5.44,0.422
2008-01-18T04:00:00Z,3.2,0.211,5.04,1.539,7.339912,4.654,7.86,6.963,5.67,0.461
2008-01-18T05:00:00Z,3.11,0.299,4.79,1.671,7.205704,4.718,7.53,6.907,5.89,0.57
2008-01-18T06:00:00Z,3.06,0.417,4.68,1.667,7.054453,4.727,7.33,6.99,6.07,0.773
2008-01-18T07:00:00Z,3.13,1.034,4.52,1.761,6.981066,4.874,7.24,7.089,6.32,1.402
2008-01-18T08:00:00Z,3.21,2.276,4.65,2.565,7.064166,5.465,7.29,7.328,6.35,2.166
2008-01-18T09:00:00Z,3.2,3.47,4.62,3.583,7.18193,6.238,7.4,7.616,6.3,2.846
2008-01-18T10:00:00Z,3.27,4.652,4.54,4.464,7.253131,6.905,7.62,8.028,6.21,3.33
2008-01-18T11:00:00Z,3.52,5.78,4.34,4.917,7.456289,7.365,8.08,8.405,5.91,3.553
2008-01-18T12:00:00Z,3.57,6.393,4.02,4.864,7.469884,7.524,8.79,8.598,5.55,3.53
2008-01-18T13:00:00Z,3.14,6.187,3.85,4.637,7.166171,7.355,9.2,8.368,5.12,3.165
2008-01-18T14:00:00Z,2.75,4.68,3.7,4.14,6.699932,6.749,9.92,7.987,4.74,2.489
2008-01-18T15:00:00Z,2.79,2.815,3.53,3.097,6.468981,5.866,10.9,7.914,4.7,2.116
2008-01-18T16:00:00Z,2.74,2.24,3.5,2.41,6.87636,5.625,11.4,8.479,4.7,1.995
2008-01-18T17:00:00Z,2.66,1.82,3.49,2.363,7.327419,5.737,11.63,9.235,4.57,1.758
2008-01-18T18:00:00Z,2.6,1.576,3.88,2.693,7.678388,5.921,11.94,9.834,4.58,1.558
2008-01-18T19:00:00Z,2.61,1.437,4.38,3.002,8.195667,6.208,12.15,10.123,4.73,1.479
2008-01-18T20:00:00Z,2.66,1.361,4.54,3.21,8.486429,6.541,12.6,10.256,4.85,1.426
2008-01-18T21:00:00Z,2.81,1.277,4.66,3.505,8.903631,6.933,13.04,10.312,4.91,1.448
2008-01-18T22:00:00Z,2.95,1.39,4.74,3.759,9.334375,7.345,13.23,10.391,5.13,1.48
2008-01-18T23:00:00Z,2.96,1.651,4.78,3.942,9.70466,7.731,13.36,10.541,5.55,1.543
2008-01-19T00:00:00Z,3.07,1.903,4.82,4.007,9.884296,8.085,13.27,10.637,6.01,1.628
2008-01-19T01:00:00Z,3.34,2.101,4.85,3.935,10.049213,8.421,13.05,10.647,6.48,1.725
2008-01-19T02:00:00Z,3.71,2.335,4.79,3.76,10.117743,8.679,12.57,10.607,6.91,1.895
2008-01-19T03:00:00Z,3.99,2.697,4.75,3.663,10.221945,8.877,11.94,10.534,7.31,2.044
2008-01-19T04:00:00Z,4.09,2.941,4.7,3.486,10.252304,8.997,11.28,10.431,7.57,2.13
2008-01-19T05:00:00Z,4.3,3.194,4.58,3.258,10.124814,9.046,10.65,10.351,7.84,2.314
2008-01-19T06:00:00Z,4.58,3.396,4.36,2.967,9.905858,9.055,9.97,10.26,8.1,2.583
2008-01-19T07:00:00Z,4.78,4.011,4.19,2.911,9.658643,9.067,9.49,10.164,8.35,3.068
2008-01-19T08:00:00Z,5.34,5.497,4.22,3.954,9.536411,9.294,9.26,10.167,8.35,3.731
2008-01-19T09:00:00Z,5.8,6.7,4.24,5.278,9.471899,9.646,8.83,10.195,8.29,4.53
2008-01-19T10:00:00Z,5.87,7.463,4.27,6.265,9.416955,9.984,8.69,10.268,8.15,5.253
2008-01-19T11:00:00Z,5.99,8.033,4.54,6.901,9.360195,10.217,8.26,10.293,8.01,5.819
2008-01-19T12:00:00Z,5.9,8.248,4.45,7.077,9.215143,10.305,7.96,10.306,7.67,6.173
2008-01-19T13:00:00Z,5.52,7.979,4.02,6.908,8.88874,10.18,7.41,10.192,7.27,6.279
2008-01-19T14:00:00Z,5.07,6.927,3.46,6.132,8.357394,9.731,6.65,9.933,6.92,6.111
2008-01-19T15:00:00Z,4.95,5.559,3.24,4.714,7.850601,9.066,5.74,9.542,6.89,5.949
2008-01-19T16:00:00Z,5.06,4.947,3.11,3.621,7.515184,8.59,5.15,9.155,6.83,5.825
2008-01-19T17:00:00Z,5.1,4.578,2.99,3.157,7.133942,8.215,4.77,8.88,6.92,5.713
2008-01-19T18:00:00Z,5.17,4.193,2.88,2.706,6.640682,7.814,4.37,8.556,7.1,5.609
2008-01-19T19:00:00Z,5.31,3.799,2.77,2.326,6.268254,7.448,3.98,8.273,7.25,5.496
2008-01-19T20:00:00Z,5.55,3.529,2.71,2.006,5.974263,7.078,4.03,8.337,7.3,5.312
2008-01-19T21:00:00Z,5.79,3.379,2.69,1.646,5.769629,6.829,4.96,8.715,7.14,5.057
2008-01-19T22:00:00Z,5.92,3.296,2.69,1.245,5.729151,6.666,5.97,8.999,6.91,4.73
2008-01-19T23:00:00Z,5.9,3.225,2.7,0.764,5.736202,6.585,7.09,9.297,6.57,4.275
2008-01-20T00:00:00Z,5.65,3.131,2.7,0.375,5.729043,6.588,7.79,9.498,6.16,3.789
2008-01-20T01:00:00Z,5.41,3.052,2.58,0.264,5.752973,6.565,8.44,9.614,5.8,3.323
2008-01-20T02:00:00Z,5.26,3.049,2.37,0.373,5.875384,6.517,9.31,9.732,5.36,2.861
2008-01-20T03:00:00Z,4.98,2.95,2.17,0.668,6.02158,6.484,10.15,9.825,5.06,2.51
2008-01-20T04:00:00Z,4.81,2.9,2.05,0.957,6.175194,6.462,10.84,9.91,4.81,2.252
2008-01-20T05:00:00Z,4.81,2.879,2.06,0.984,6.447602,6.44,11.14,9.91,4.57,2.073
2008-01-20T06:00:00Z,4.8,2.873,2.11,0.898,6.699639,6.423,11.2,9.902,4.41,2.017
2008-01-20T07:00:00Z,4.61,3.558,2.12,1.271,6.992478,6.542,10.97,9.895,4.37,2.297
2008-01-20T08:00:00Z,4.68,5.159,2.11,2.866,7.351537,7.092,10.89,9.991,4.29,2.851
2008-01-20T09:00:00Z,4.67,6.757,1.97,4.468,7.67842,7.78,10.92,10.169,4.23,3.433
2008-01-20T10:00:00Z,4.93,8.117,1.93,5.675,8.104993,8.477,11.05,10.412,4.2,3.91
2008-01-20T11:00:00Z,5.08,8.952,2.08,6.609,8.410592,9.022,11.18,10.619,4.16,4.232
2008-01-20T12:00:00Z,4.9,9.16,2.25,7.131,8.462784,9.334,11.27,10.77,4.07,4.326
2008-01-20T13:00:00Z,4.36,8.588,2.18,7.065,8.454246,9.441,11.14,10.771,4.1,4.125
2008-01-20T14:00:00Z,3.85,6.908,1.73,6.268,8.19472,9.187,10.99,10.62,4.37,3.789
2008-01-20T15:00:00Z,3.6,4.983,1.77,4.487,8.086348,8.569,10.82,10.361,4.81,3.776
2008-01-20T16:00:00Z,3.55,4.281,1.86,3.287,8.039584,8.204,10.51,10.101,5.27,4.013
2008-01-20T17:00:00Z,3.5,3.92,1.91,2.672,7.953963,8.035,10.18,9.923,5.7,4.294
2008-01-20T18:00:00Z,3.56,3.483,2.04,2.218,7.840201,7.868,10,9.78,5.99,4.558
2008-01-20T19:00:00Z,3.69,3.03,2.15,1.942,7.70073,7.693,9.8,9.676,6.4,4.837
2008-01-20T20:00:00Z,3.79,2.653,2.21,1.915,7.551215,7.511,9.33,9.495,6.76,5.094
2008-01-20T21:00:00Z,3.96,2.372,2.27,1.907,7.460933,7.318,9.17,9.381,7.08,5.366
2008-01-20T22:00:00Z,4.14,2.15,2.29,1.931,7.360298,7.15,9.26,9.361,7.32,5.598
2008-01-20T23:00:00Z,4.22,1.959,2.28,1.814,7.306081,7.019,9.32,9.358,7.5,5.777
