time,AT,CH,DE,IT,NL,PL
2008-01-17T04:00:00Z,6573,6548,59378.02198,34464,11240,15706
2008-01-17T05:00:00Z,7460,6878,66818.68132,41909,12531,17644
2008-01-17T06:00:00Z,8514,6810,74970.32967,48300,14580,19430
2008-01-17T07:00:00Z,8795,7077,77348.35165,50569,16165,19883
2008-01-17T08:00:00Z,8863,6988,76612.08791,51239,16581,20123
2008-01-17T09:00:00Z,8965,7102,77094.50549,51312,16619,20154
2008-01-17T10:00:00Z,9011,7128,77551.64835,48921,16628,20415
2008-01-17T11:00:00Z,8767,6879,76704.3956,46595,16442,20418
2008-01-17T12:00:00Z,8773,6874,76545.05495,48061,16540,20631
2008-01-17T13:00:00Z,8708,6817,76225.27473,48776,16406,20372
2008-01-17T14:00:00Z,8699,6629,76219.78022,49431,16310,20347
2008-01-17T15:00:00Z,8844,6784,76775.82418,51281,16581,21428
2008-01-17T16:00:00Z,9213,6925,81101.0989,52789,17410,21945
2008-01-17T17:00:00Z,9087,6818,81156.04396,51057,17172,21674
2008-01-17T18:00:00Z,8627,6766,79145.05495,48362,16827,21534
2008-01-17T19:00:00Z,8017,6844,74942.85714,45790,16271,20731
2008-01-17T20:00:00Z,7478,6701,72576.92308,41016,15272,19496
2008-01-17T21:00:00Z,7501,6614,70256.04396,38254,14153,18093
2008-01-17T22:00:00Z,7008,6545,64863.73626,34460,13377,16932
2008-01-17T23:00:00Z,6646,6701,60925.27473,32196,12417,15911
2008-01-18T00:00:00Z,6335,6648,58619.78022,30707,11601,15308
2008-01-18T01:00:00Z,6172,6717,57585.71429,30466,11366,15053
2008-01-18T02:00:00Z,5999,6762,57950.54945,30489,11159,14907
2008-01-18T03:00:00Z,6099,6624,58310.98901,31186,11108,15094
2008-01-18T04:00:00Z,6650,6583,60740.65934,34326,11511,15526
2008-01-18T05:00:00Z,7504,6675,67469.23077,41711,13068,17475
2008-01-18T06:00:00Z,8499,6917,75038.46154,48067,15361,19194
2008-01-18T07:00:00Z,8758,7135,77787.91209,50252,16913,19998
2008-01-18T08:00:00Z,8806,7131,77192.30769,50966,17383,20371
2008-01-18T09:00:00Z,8830,7217,77931.86813,50521,17473,20485
2008-01-18T10:00:00Z,8869,7236,79069.23077,47929,17548,20584
2008-01-18T11:00:00Z,8551,7061,78096.7033,45682,17324,20631
2008-01-18T12:00:00Z,8381,7073,76635.16484,46736,17449,20739
2008-01-18T13:00:00Z,8274,6963,74710.98901,47345,17310,20426
2008-01-18T14:00:00Z,8230,6754,74500,48093,17198,20368
2008-01-18T15:00:00Z,8454,6662,75903.2967,50251,17324,21284
2008-01-18T16:00:00Z,8901,6766,79964.83516,51951,17737,21761
2008-01-18T17:00:00Z,8754,6771,79685.71429,50816,17377,21380
2008-01-18T18:00:00Z,8346,6715,76719.78022,47682,16934,21132
2008-01-18T19:00:00Z,7758,6571,72281.31868,44949,16173,20406
2008-01-18T20:00:00Z,7181,6450,70410.98901,41127,14843,19155
2008-01-18T21:00:00Z,7345,6685,69295.6044,38243,13855,17970
2008-01-18T22:00:00Z,6815,6610,65084.61538,34443,13312,16899
2008-01-18T23:00:00Z,6466,,61448.35165,32397,12503,15832
2008-01-19T00:00:00Z,6100,,58341.75824,31017,11614,15177
2008-01-19T01:00:00Z,5869,,56962.63736,30149,11190,14754
2008-01-19T02:00:00Z,5642,,56760.43956,29759,10854,14610
2008-01-19T03:00:00Z,5615,,56852.74725,30174,10752,14631
2008-01-19T04:00:00Z,5828,,56661.53846,31712,10916,14657
2008-01-19T05:00:00Z,6008,,56771.42857,36042,11430,15317
2008-01-19T06:00:00Z,6640,,60410.98901,39388,12323,16139
2008-01-19T07:00:00Z,7096,,63972.52747,42197,13361,16967
2008-01-19T08:00:00Z,7557,,67230.76923,43256,14667,17883
2008-01-19T09:00:00Z,7786,,69119.78022,42487,15087,18353
2008-01-19T10:00:00Z,7862,,70085.71429,40684,15289,18632
2008-01-19T11:00:00Z,7463,,68824.17582,37783,15434,18586
2008-01-19T12:00:00Z,7331,,66041.75824,36579,15183,18477
2008-01-19T13:00:00Z,7149,,63908.79121,36661,14838,18022
2008-01-19T14:00:00Z,7064,,63021.97802,36789,14581,18079
2008-01-19T15:00:00Z,7151,,63986.81319,39003,14588,18952
2008-01-19T16:00:00Z,7649,,68381.31868,42609,15531,19327
2008-01-19T17:00:00Z,7624,,68645.05495,43069,15641,19176
2008-01-19T18:00:00Z,7274,,65564.83516,41550,15144,18859
2008-01-19T19:00:00Z,6817,,61184.61538,39210,14399,18176
2008-01-19T20:00:00Z,6404,,58959.34066,36643,13405,17185
2008-01-19T21:00:00Z,6633,,58820.87912,33794,12755,16416
2008-01-19T22:00:00Z,6158,,54683.51648,31043,12041,15347
2008-01-19T23:00:00Z,5843,,50801.0989,28932,11097,14289
2008-01-20T00:00:00Z,5476,,47713.18681,27436,10658,13604
2008-01-20T01:00:00Z,5304,,46132.96703,26614,10103,13290
2008-01-20T02:00:00Z,5079,,46061.53846,26275,9705,13213
2008-01-20T03:00:00Z,5049,,46735.16484,26369,9530,13100
2008-01-20T04:00:00Z,5137,,46017.58242,27209,9547,13184
2008-01-20T05:00:00Z,5088,,44161.53846,28495,9774,13362
2008-01-20T06:00:00Z,5523,,46481.31868,29571,10230,13505
2008-01-20T07:00:00Z,5941,,50251.64835,32304,11139,13876
2008-01-20T08:00:00Z,6418,,54448.35165,34236,12027,14680
2008-01-20T09:00:00Z,6781,,57807.69231,34597,12812,15279
2008-01-20T10:00:00Z,7009,,61650.54945,34648,13423,15575
2008-01-20T11:00:00Z,6648,,61479.12088,33390,13858,15689
2008-01-20T12:00:00Z,6323,,59414.28571,32197,13828,15786
2008-01-20T13:00:00Z,6153,,58056.04396,31954,13625,15622
2008-01-20T14:00:00Z,6045,,58127.47253,32056,13456,15604
2008-01-20T15:00:00Z,6246,,60182.41758,34134,13497,16682
2008-01-20T16:00:00Z,6931,,65348.35165,37400,15065,17451
2008-01-20T17:00:00Z,7139,,67519.78022,38242,15415,17627
2008-01-20T18:00:00Z,7036,,66059.34066,38197,15263,17707
2008-01-20T19:00:00Z,6716,,63502.1978,37509,14650,17263
2008-01-20T20:00:00Z,6312,,62074.72527,35153,13852,16525
2008-01-20T21:00:00Z,6596,,63087.91209,32482,13001,15692
2008-01-20T22:00:00Z,6183,,58823.07692,29184,11966,14657
2008-01-20T23:00:00Z,5883,6095,54421.97802,27526,11077,13789
2008-01-21T00:00:00Z,5615,6013,52040.65934,26579,10512,13339
2008-01-21T01:00:00Z,5504,6103,51439.56044,26242,10230,13101
2008-01-21T02:00:00Z,5382,6133,52420.87912,26502,10065,13116
2008-01-21T03:00:00Z,5559,6124,54432.96703,27933,10056,13356
2008-01-21T04:00:00Z,6237,6411,57768.13187,32835,10502,14161
2008-01-21T05:00:00Z,7255,6675,66701.0989,40046,12046,16600
2008-01-21T06:00:00Z,8312,7007,75389.01099,46837,14636,18589
2008-01-21T07:00:00Z,8582,7066,78284.61538,50221,16427,19394
2008-01-21T08:00:00Z,8642,7045,78009.89011,50340,16931,19843
2008-01-21T09:00:00Z,8764,7132,78621.97802,50117,16920,19966
2008-01-21T10:00:00Z,8843,7205,80176.92308,48537,17107,20193
2008-01-21T11:00:00Z,8547,6966,79850.54945,46441,16888,20285
2008-01-21T12:00:00Z,8477,7004,79521.97802,47846,16969,20368
2008-01-21T13:00:00Z,8380,6829,78889.01099,49007,16977,20025
2008-01-21T14:00:00Z,8220,6635,78612.08791,49679,16893,19823
2008-01-21T15:00:00Z,8304,6489,78409.89011,51077,16993,20706
2008-01-21T16:00:00Z,8886,6677,82362.63736,52148,17636,21249
2008-01-21T17:00:00Z,8870,6911,81685.71429,50379,17148,20860
2008-01-21T18:00:00Z,8419,6665,79473.62637,47701,16728,20744
2008-01-21T19:00:00Z,7851,6514,75084.61538,45415,16141,20092
2008-01-21T20:00:00Z,7303,6378,72043.95604,40971,15118,19159
2008-01-21T21:00:00Z,7300,6398,70003.2967,37224,14030,17647
2008-01-21T22:00:00Z,6742,6150,64498.9011,33912,13154,16457
2008-01-21T23:00:00Z,6372,6175,60339.56044,31925,12005,15491
2008-01-22T00:00:00Z,6059,6157,57853.84615,30717,11214,14878
2008-01-22T01:00:00Z,5893,6190,56441.75824,30347,10705,14610
2008-01-22T02:00:00Z,5734,6184,56668.13187,30482,10620,14537
2008-01-22T03:00:00Z,5860,6181,58226.37363,31553,10823,14756
2008-01-22T04:00:00Z,6429,6360,60738.46154,34702,11377,15312
2008-01-22T05:00:00Z,7366,6650,68040.65934,41738,12575,17184
2008-01-22T06:00:00Z,8440,6994,76200,48529,14861,18805
2008-01-22T07:00:00Z,8699,7123,78517.58242,51583,16509,19545
2008-01-22T08:00:00Z,8809,7064,78485.71429,51381,16787,19911
2008-01-22T09:00:00Z,8900,7178,79567.03297,51326,16715,19987
2008-01-22T10:00:00Z,8950,7304,80656.04396,48946,16661,20241
2008-01-22T11:00:00Z,8691,7118,79674.72527,46622,16365,20381
2008-01-22T12:00:00Z,8659,7237,78910.98901,47888,16444,20579
2008-01-22T13:00:00Z,8660,7258,77332.96703,49018,16334,20408
2008-01-22T14:00:00Z,8671,7102,76712.08791,49497,16201,20272
2008-01-22T15:00:00Z,8771,7017,75804.3956,51026,16097,21035
2008-01-22T16:00:00Z,9118,6885,80083.51648,52908,16973,21731
2008-01-22T17:00:00Z,8996,6983,81265.93407,51609,16978,21425
2008-01-22T18:00:00Z,8549,6770,78963.73626,48570,16612,21229
2008-01-22T19:00:00Z,8018,6692,74245.05495,45960,15850,20426
2008-01-22T20:00:00Z,7520,6668,71239.56044,41322,15003,19468
2008-01-22T21:00:00Z,7610,6626,69302.1978,37882,13906,18072
2008-01-22T22:00:00Z,7015,6398,64398.9011,34421,13150,16950
2008-01-22T23:00:00Z,6661,6691,60474.72527,32031,12278,15985
2008-01-23T00:00:00Z,6365,6616,58053.84615,30695,11455,15366
2008-01-23T01:00:00Z,6186,6619,57216.48352,30347,11019,14992
2008-01-23T02:00:00Z,6036,6507,57295.6044,30213,10651,15026
2008-01-23T03:00:00Z,6135,6416,57934.06593,31272,10697,15246
2008-01-23T04:00:00Z,6679,6681,60289.01099,34915,11170,15750
2008-01-23T05:00:00Z,7575,6825,67658.24176,41850,12482,17725
2008-01-23T06:00:00Z,8504,7094,75804.3956,47678,14654,19389
2008-01-23T07:00:00Z,8706,7252,77598.9011,50875,16275,20064
2008-01-23T08:00:00Z,8768,7094,77103.2967,50990,16890,20390
2008-01-23T09:00:00Z,8890,7119,77107.69231,50758,16947,20333
2008-01-23T10:00:00Z,8928,7213,77574.72527,48545,17086,20489
2008-01-23T11:00:00Z,8643,7041,76916.48352,46099,16976,20510
2008-01-23T12:00:00Z,8597,7068,77194.50549,47318,17044,20700
2008-01-23T13:00:00Z,8498,6977,76520.87912,48485,16872,20222
2008-01-23T14:00:00Z,8468,6825,76114.28571,49155,16722,19910
2008-01-23T15:00:00Z,8529,6719,77054.94505,50419,16684,20805
2008-01-23T16:00:00Z,9081,6763,81531.86813,53194,17387,21802
2008-01-23T17:00:00Z,9196,7031,82171.42857,51652,17029,21609
2008-01-23T18:00:00Z,8766,6944,79810.98901,47835,16598,21449
2008-01-23T19:00:00Z,8245,6810,75138.46154,45929,15960,20812
2008-01-23T20:00:00Z,7659,6710,71703.2967,41287,15055,19616
2008-01-23T21:00:00Z,7704,6655,69484.61538,38285,13975,18175
2008-01-23T22:00:00Z,7140,6407,64290.10989,34141,13401,17003
2008-01-23T23:00:00Z,6793,6471,60127.47253,32085,12333,16031
2008-01-24T00:00:00Z,6471,6595,57347.25275,31128,11621,15338
2008-01-24T01:00:00Z,6288,6671,56123.07692,30713,11294,15050
2008-01-24T02:00:00Z,6096,6683,56460.43956,30608,11120,15026
2008-01-24T03:00:00Z,6141,6535,57830.76923,31916,11068,15150
2008-01-24T04:00:00Z,6717,6695,60542.85714,35321,11544,15656
2008-01-24T05:00:00Z,7631,6691,68116.48352,42400,12850,17651
2008-01-24T06:00:00Z,8569,7095,76046.15385,48055,15153,19322
2008-01-24T07:00:00Z,8743,7180,78056.04396,51377,16803,20086
2008-01-24T08:00:00Z,8753,7145,77606.59341,51384,17221,20515
2008-01-24T09:00:00Z,8814,7171,77804.3956,51029,17209,20626
2008-01-24T10:00:00Z,8831,7205,78223.07692,48763,17300,20890
2008-01-24T11:00:00Z,8522,7017,77743.95604,45754,17119,20926
2008-01-24T12:00:00Z,8404,7113,77324.17582,47537,17370,20981
2008-01-24T13:00:00Z,8318,6980,76858.24176,48730,17482,20532
2008-01-24T14:00:00Z,8262,6642,76872.52747,48718,17358,20328
2008-01-24T15:00:00Z,8373,6659,77180.21978,50094,17346,21074
2008-01-24T16:00:00Z,8983,6805,81371.42857,53007,17838,21824
2008-01-24T17:00:00Z,9010,7030,82062.63736,51964,17790,21420
2008-01-24T18:00:00Z,8625,6874,79879.12088,48947,17567,21295
2008-01-24T19:00:00Z,8070,6629,75356.04396,46142,16825,20623
2008-01-24T20:00:00Z,7501,6518,73276.92308,41940,15781,19396
2008-01-24T21:00:00Z,7520,6437,71895.6044,38470,14574,18053
2008-01-24T22:00:00Z,6985,6105,66746.15385,34976,13509,16819
2008-01-24T23:00:00Z,6664,6480,62762.63736,32657,12255,15727
2008-01-25T00:00:00Z,6339,6497,60223.07692,31259,11436,15140
2008-01-25T01:00:00Z,6127,6439,58728.57143,30853,11162,14914
2008-01-25T02:00:00Z,5947,6543,58573.62637,30945,11016,14834
2008-01-25T03:00:00Z,6053,6436,59943.95604,31879,11087,14917
2008-01-25T04:00:00Z,6622,6696,62698.9011,35188,11623,15395
2008-01-25T05:00:00Z,7529,6512,69772.52747,42073,13024,17285
2008-01-25T06:00:00Z,8554,6839,77748.35165,48410,15246,18862
2008-01-25T07:00:00Z,8837,7161,79864.83516,51206,16913,19566
2008-01-25T08:00:00Z,8935,7193,79996.7033,51661,17450,19911
2008-01-25T09:00:00Z,9055,7209,80343.95604,51248,17540,20006
2008-01-25T10:00:00Z,9029,7245,80835.16484,48834,17509,20090
2008-01-25T11:00:00Z,8723,7044,79817.58242,46489,17233,20010
2008-01-25T12:00:00Z,8534,7101,78748.35165,47448,17121,20047
2008-01-25T13:00:00Z,8353,6966,77574.72527,47949,16873,19646
2008-01-25T14:00:00Z,8188,6843,76978.02198,48328,16695,19425
2008-01-25T15:00:00Z,8265,6705,77425.27473,49431,16653,20340
2008-01-25T16:00:00Z,8857,6786,82039.56044,52594,17384,21434
2008-01-25T17:00:00Z,8870,6927,83428.57143,51019,17285,21234
2008-01-25T18:00:00Z,8473,6893,80371.42857,48303,16797,20949
2008-01-25T19:00:00Z,7876,6591,75394.50549,45647,16172,20281
2008-01-25T20:00:00Z,7311,6426,73082.41758,41176,15112,18985
2008-01-25T21:00:00Z,7459,6519,72120.87912,37803,14041,17710
2008-01-25T22:00:00Z,6970,6393,68035.16484,34361,13514,16647
2008-01-25T23:00:00Z,6647,6331,63873.62637,32149,12518,15694
2008-01-26T00:00:00Z,6298,6225,61208.79121,30854,11468,15036
2008-01-26T01:00:00Z,6075,6112,59561.53846,30162,11049,14674
2008-01-26T02:00:00Z,5881,5974,58826.37363,30096,10905,14625
2008-01-26T03:00:00Z,5831,5797,58813.18681,30333,10788,14580
2008-01-26T04:00:00Z,6055,5913,58187.91209,31848,10839,14518
2008-01-26T05:00:00Z,6182,5596,58078.02198,35703,11233,15116
2008-01-26T06:00:00Z,6767,5485,61952.74725,39804,12192,15951
2008-01-26T07:00:00Z,7195,5622,65560.43956,42624,13359,16725
2008-01-26T08:00:00Z,7613,5866,68336.26374,43221,14560,17565
2008-01-26T09:00:00Z,7756,5966,69662.63736,42564,15071,18146
2008-01-26T10:00:00Z,7807,5914,70182.41758,40283,15005,18452
2008-01-26T11:00:00Z,7424,5896,68689.01099,37775,14838,18384
2008-01-26T12:00:00Z,7235,5991,66820.87912,36271,14548,18329
2008-01-26T13:00:00Z,7056,5918,65359.34066,36082,14229,17709
2008-01-26T14:00:00Z,6976,5932,65247.25275,36363,14136,17457
2008-01-26T15:00:00Z,7083,5825,66050.54945,38199,14324,18449
2008-01-26T16:00:00Z,7740,6079,71100,42164,15369,19314
2008-01-26T17:00:00Z,7781,6463,72593.40659,43086,15589,19000
2008-01-26T18:00:00Z,7473,6196,70057.14286,41990,15257,18485
2008-01-26T19:00:00Z,7041,5902,66171.42857,39535,14498,17657
2008-01-26T20:00:00Z,6591,5777,64443.95604,36113,13518,16498
2008-01-26T21:00:00Z,6820,5994,64145.05495,33573,12770,15581
2008-01-26T22:00:00Z,6372,6038,60893.40659,31275,11938,14550
2008-01-26T23:00:00Z,6001,6055,57075.82418,28750,11397,13630
2008-01-27T00:00:00Z,5652,6004,54109.89011,27637,10631,13101
2008-01-27T01:00:00Z,5469,5983,52335.16484,26789,10274,12839
2008-01-27T02:00:00Z,5222,6041,50610.98901,26528,10152,12710
2008-01-27T03:00:00Z,5122,5799,49894.50549,26267,10134,12742
2008-01-27T04:00:00Z,5182,5758,48990.10989,27146,10282,12824
2008-01-27T05:00:00Z,5141,5463,47543.95604,28673,10496,12925
2008-01-27T06:00:00Z,5503,5099,49694.50549,29463,10946,13036
2008-01-27T07:00:00Z,5826,5081,54045.05495,32355,11543,13611
2008-01-27T08:00:00Z,6186,5199,58702.1978,34226,12282,14502
2008-01-27T09:00:00Z,6677,5272,62598.9011,34206,13002,15149
2008-01-27T10:00:00Z,7125,5324,66287.91209,34652,13451,15519
2008-01-27T11:00:00Z,6821,5437,65681.31868,33019,13620,15710
2008-01-27T12:00:00Z,6609,5386,63508.79121,31753,13321,15902
2008-01-27T13:00:00Z,6421,5226,61456.04396,31725,13160,15824
2008-01-27T14:00:00Z,6380,5389,60308.79121,31660,12919,15664
2008-01-27T15:00:00Z,6570,5348,60661.53846,33154,12890,16311
2008-01-27T16:00:00Z,7060,5752,64880.21978,37030,14022,17428
2008-01-27T17:00:00Z,7218,6243,67258.24176,38590,14984,17644
2008-01-27T18:00:00Z,7076,6084,65369.23077,38005,14859,17698
2008-01-27T19:00:00Z,6746,5922,61705.49451,37409,14440,17150
2008-01-27T20:00:00Z,6351,5800,60229.67033,35016,13722,16392
2008-01-27T21:00:00Z,6648,5881,61585.71429,32279,13005,15785
2008-01-27T22:00:00Z,6204,5697,57707.69231,29315,12010,14769
2008-01-27T23:00:00Z,5940,5953,53581.31868,27247,11297,13944
2008-01-28T00:00:00Z,5681,5996,51367.03297,26783,10640,13450
2008-01-28T01:00:00Z,5556,6098,50650.54945,26353,10345,13263
2008-01-28T02:00:00Z,5381,6188,51192.30769,26433,10240,13265
2008-01-28T03:00:00Z,5569,6227,52984.61538,27779,10218,13489
2008-01-28T04:00:00Z,6261,6467,56910.98901,32618,10737,14302
2008-01-28T05:00:00Z,7281,6582,65724.17582,39120,12110,16732
2008-01-28T06:00:00Z,8180,7022,74046.15385,46369,14468,18481
2008-01-28T07:00:00Z,8529,7118,76745.05495,49419,16087,19366
2008-01-28T08:00:00Z,8603,7249,77010.98901,49958,16639,19793
2008-01-28T09:00:00Z,8736,7251,77685.71429,49442,16761,19836
2008-01-28T10:00:00Z,8820,7223,78530.76923,47171,16939,19924
2008-01-28T11:00:00Z,8563,6947,77970.32967,45129,16642,19927
2008-01-28T12:00:00Z,8510,7024,77439.56044,46538,16611,19891
2008-01-28T13:00:00Z,8448,6871,76440.65934,47825,16414,19558
2008-01-28T14:00:00Z,8346,6760,75869.23077,47494,16288,19285
2008-01-28T15:00:00Z,8435,6708,75561.53846,48781,16374,20074
2008-01-28T16:00:00Z,8943,6793,79272.52747,51590,17041,21339
2008-01-28T17:00:00Z,8942,6982,80390.10989,50591,16815,21200
2008-01-28T18:00:00Z,8529,6998,78007.69231,47737,16358,21035
2008-01-28T19:00:00Z,7909,6960,73258.24176,45363,15616,20225
2008-01-28T20:00:00Z,7264,6657,70289.01099,41370,14799,19251
2008-01-28T21:00:00Z,7315,6517,68018.68132,37526,13698,17862
2008-01-28T22:00:00Z,6833,6271,62803.2967,34387,12928,16663
2008-01-28T23:00:00Z,6471,6535,57989.01099,31770,12038,15673
2008-01-29T00:00:00Z,6188,6484,55692.30769,30662,11405,15026
2008-01-29T01:00:00Z,6021,6568,54445.05495,30429,11083,14666
2008-01-29T02:00:00Z,5889,6735,54901.0989,30325,10873,14833
2008-01-29T03:00:00Z,5970,6647,56319.78022,31322,10793,15008
2008-01-29T04:00:00Z,6561,6736,59270.32967,35249,11197,15561
2008-01-29T05:00:00Z,7395,6828,67174.72527,41657,12609,17514
2008-01-29T06:00:00Z,8406,7007,75005.49451,47696,14942,19143
2008-01-29T07:00:00Z,8646,7121,76968.13187,50810,16611,19805
2008-01-29T08:00:00Z,8719,7059,76659.34066,51128,17141,20249
2008-01-29T09:00:00Z,8787,7086,77181.31868,50618,17186,20315
2008-01-29T10:00:00Z,8802,7101,77691.20879,48488,17209,20468
2008-01-29T11:00:00Z,8488,6933,76849.45055,46045,16988,20583
2008-01-29T12:00:00Z,8458,7034,76205.49451,47193,16988,20661
2008-01-29T13:00:00Z,8379,6969,75620.87912,47736,16904,20296
2008-01-29T14:00:00Z,8322,6854,75210.98901,47930,16676,20009
2008-01-29T15:00:00Z,8384,6678,74872.52747,49389,16607,20553
2008-01-29T16:00:00Z,8885,6615,78770.32967,52167,17219,21419
2008-01-29T17:00:00Z,8912,6858,80368.13187,50942,16968,21233
2008-01-29T18:00:00Z,8513,6831,78347.25275,48544,16565,21056
2008-01-29T19:00:00Z,7916,6782,73982.41758,46026,15853,20331
2008-01-29T20:00:00Z,7386,6610,70926.37363,41582,15114,19261
2008-01-29T21:00:00Z,7442,6602,68491.20879,37356,13954,17915
2008-01-29T22:00:00Z,6853,6409,63564.83516,33815,13293,16666
2008-01-29T23:00:00Z,6516,6714,58738.46154,31804,12355,15756
2008-01-30T00:00:00Z,6234,6653,56352.74725,30761,11699,15172
2008-01-30T01:00:00Z,6056,6638,55325.27473,30111,11370,14988
2008-01-30T02:00:00Z,5900,6578,55321.97802,30258,11202,14979
2008-01-30T03:00:00Z,6020,6421,56485.71429,31095,11147,15118
2008-01-30T04:00:00Z,6603,6712,59258.24176,35121,11618,15690
2008-01-30T05:00:00Z,7551,6943,67075.82418,41305,12884,17650
2008-01-30T06:00:00Z,8431,6817,75224.17582,48548,15108,19022
2008-01-30T07:00:00Z,8688,7087,77404.3956,50499,16911,19755
2008-01-30T08:00:00Z,8784,7073,77423.07692,51175,17486,19977
2008-01-30T09:00:00Z,8842,7217,77970.32967,51602,17583,19924
2008-01-30T10:00:00Z,8915,7165,79612.08791,48986,17589,20078
2008-01-30T11:00:00Z,8626,7161,78953.84615,46469,17477,20094
2008-01-30T12:00:00Z,8609,7192,78767.03297,48192,17561,20106
2008-01-30T13:00:00Z,8496,7145,78067.03297,48344,17418,19747
2008-01-30T14:00:00Z,8437,7013,77593.40659,48749,17136,19652
2008-01-30T15:00:00Z,8528,6962,77280.21978,50506,16835,20390
2008-01-30T16:00:00Z,9007,6933,80102.1978,52688,17398,21501
2008-01-30T17:00:00Z,9041,6878,80883.51648,51287,17428,21283
2008-01-30T18:00:00Z,8609,6841,79029.67033,48498,17089,21152
2008-01-30T19:00:00Z,8033,6695,74792.30769,45439,16288,20507
2008-01-30T20:00:00Z,7411,6586,71964.83516,41616,15360,19277
2008-01-30T21:00:00Z,7482,6705,69985.71429,37899,14249,17966
2008-01-30T22:00:00Z,6938,6585,65014.28571,34799,13614,16744
2008-01-30T23:00:00Z,6537,6638,60712.08791,32221,12526,15771
2008-01-31T00:00:00Z,6208,6617,58296.7033,30958,11759,15247
2008-01-31T01:00:00Z,6049,6720,57063.73626,30507,11460,14994
2008-01-31T02:00:00Z,5874,6700,57002.1978,30650,11383,15011
2008-01-31T03:00:00Z,5966,6600,58073.62637,31649,11404,15158
2008-01-31T04:00:00Z,6575,6738,60587.91209,34694,11772,15718
2008-01-31T05:00:00Z,7455,6933,67696.7033,41725,13093,17545
2008-01-31T06:00:00Z,8449,7053,75294.50549,48472,15442,19088
2008-01-31T07:00:00Z,8740,7207,77260.43956,50616,16942,19803
2008-01-31T08:00:00Z,8795,7131,77519.78022,51128,17514,20048
2008-01-31T09:00:00Z,8882,7258,78397.8022,50627,17613,20113
2008-01-31T10:00:00Z,8927,7311,79742.85714,48349,17752,20433
2008-01-31T11:00:00Z,8608,7181,79836.26374,45881,17628,20400
2008-01-31T12:00:00Z,8560,7267,79473.62637,47236,17805,20506
2008-01-31T13:00:00Z,8504,7134,78789.01099,48019,17770,20144
2008-01-31T14:00:00Z,8397,7061,78693.40659,48335,17681,19846
2008-01-31T15:00:00Z,8407,6948,78758.24176,49698,17825,20256
2008-01-31T16:00:00Z,8900,7003,82738.46154,52143,18334,21464
2008-01-31T17:00:00Z,8993,7190,84201.0989,51060,18038,21305
2008-01-31T18:00:00Z,8598,7020,81867.03297,48027,17556,21164
2008-01-31T19:00:00Z,8034,6844,77504.3956,45665,16699,20384
2008-01-31T20:00:00Z,7449,6747,74452.74725,41776,15367,19223
2008-01-31T21:00:00Z,7571,6712,72998.9011,37469,14207,17968
2008-01-31T22:00:00Z,7045,6448,68536.26374,34129,13466,16820
